	g__Achromobacter	g__Acidovorax	g__Acinetobacter	g__Actinobacillus	g__Actinomyces	g__Adlercreutzia	g__Aerococcus	g__Aggregatibacter	g__Agrobacterium	g__Akkermansia	g__Alistipes	g__Alloiococcus	g__Anaerococcus	g__Anaerofustis	g__Anaerostipes	g__Anaerotruncus	g__Arthrobacter	g__Bacillus	g__Bacteroides	g__Bdellovibrio	g__Bifidobacterium	g__Bilophila	g__Blastococcus	g__Blautia	g__Brachybacterium	g__Brevibacterium	g__Brevundimonas	g__Bulleidia	g__Burkholderia	g__Butyricicoccus	g__Butyricimonas	g__Campylobacter	g__Capnocytophaga	g__Carnobacterium	g__Caulobacter	g__Chryseobacterium	g__Citrobacter	g__Clavibacter	g__Clostridium	g__Collinsella	g__Comamonas	g__Conchiformibius	g__Coprobacillus	g__Coprococcus	g__Corynebacterium	g__Cryocola	g__Curvibacter	g__Deinococcus	g__Delftia	g__Desulfovibrio	g__Devosia	g__Dialister	g__Dietzia	g__Dorea	g__Dyadobacter	g__Dysgonomonas	g__Eggerthella	g__Eikenella	g__Elizabethkingia	g__Enhydrobacter	g__Enterobacter	g__Enterococcus	g__Epulopiscium	g__Erwinia	g__Escherichia	g__Eubacterium	g__Faecalibacterium	g__Finegoldia	g__Flavobacterium	g__Friedmanniella	g__Frigoribacterium	g__Fusobacterium	g__Gardnerella	g__Gemella	g__Geobacillus	g__Gluconacetobacter	g__Gordonia	g__Granulicatella	g__Haemophilus	g__Herbaspirillum	g__Herbiconiux	g__Holdemania	g__Hymenobacter	g__Hyphomicrobium	g__Janthinobacterium	g__Kaistobacter	g__Kingella	g__Klebsiella	g__Knoellia	g__Lachnobacterium	g__Lachnospira	g__Lactobacillus	g__Lactococcus	g__Lautropia	g__Leptotrichia	g__Leuconostoc	g__Methylobacterium	g__Methylotenera	g__Microbacterium	g__Micrococcus	g__Microlunatus	g__Modestobacter	g__Mogibacterium	g__Mycobacterium	g__Neisseria	g__Nitrospira	g__Nocardioides	g__Novosphingobium	g__Ochrobactrum	g__Odoribacter	g__Oenothera	g__Oscillospira	g__Paenibacillus	g__Parabacteroides	g__Paracoccus	g__Paraprevotella	g__Parvimonas	g__Pedobacter	g__Peptoniphilus	g__ph2	g__Phascolarctobacterium	g__Phormidium	g__Phycicoccus	g__Phyllobacterium	g__Polaromonas	g__Pontibacter	g__Porphyromonas	g__Prevotella	g__Propionibacterium	g__Proteus	g__Pseudomonas	g__Psychrobacter	g__Psychromonas	g__Rahnella	g__Rhodococcus	g__Robinsoniella	g__Roseburia	g__Rothia	g__Rubellimicrobium	g__Ruminococcus	g__Salmonella	g__Sediminibacterium	g__Serratia	g__Shigella	g__SMB53	g__Solibacillus	g__Sphingobium	g__Sphingomonas	g__Spirosoma	g__Staphylococcus	g__Stenotrophomonas	g__Streptococcus	g__Sutterella	g__Terracoccus	g__Trabulsiella	g__Turicibacter	g__Variovorax	g__Veillonella	g__Williamsia
g__Achromobacter	1	0.0939515275750702	0.0759000838173941	-0.0212782588080697	-0.152659411203841	0.294748273805164	-0.107102919166717	-0.0526872346597573	-0.157216434399437	0.144519061691417	-0.0138523090853479	0.244183033388047	-0.063908504721629	0.122607938316878	0.228958372404509	0.348355196377617	-0.0887059218459606	-0.039026599887499	0.352513554021452	-0.101716855465392	-0.097062451803868	0.0843466266891362	-0.001404982878161	-0.137145993694246	0.176075803518414	0.175233752908361	0.0680531367549793	0.0351525148455258	-0.0771605451130578	-0.0900076845167549	0.256426713257206	0.26610381848527	-0.055550752240203	-0.212179635643945	0.0553630686662594	-0.373856860253399	0.127176946894349	-0.00733801641049021	-0.0674155186691997	0.0338788294168952	0.0632010345511112	-0.0896975095701401	0.0438653716590208	0.0024406898864424	-0.164040144969782	0.0228475465689394	0.190633824942297	0.172390534705717	-0.228827059014719	-0.176333092496635	-0.217286648255625	-0.156547213229155	-0.247547979844019	-0.0400298617139309	-0.151461289448466	-0.198169915934788	-0.00301469947398775	0.0266509297006645	-0.316642518182956	0.0515560737175862	-0.0173110312304861	-0.0924698116186152	-0.0901573046832792	0.072855499188153	-0.186842959173453	-0.163975055850263	0.0896999448769741	-0.0167705812948317	0.00853509281332499	-0.148444498395983	-0.0718733117682495	-0.156386989331893	-0.0831462180076876	0.139330561966229	-0.00563304305730784	0.22344118994616	0.208291037363642	-0.174290564876177	-0.164652650028708	0.17975485485946	0.21084190442748	0.145930568154611	0.243378596391665	-0.0176266714313453	0.048441255801898	0.258301338650321	0.061020055631253	0.137810083322619	-0.0675814748033327	0.201693009025131	-0.259513405580353	-0.148902236287951	-0.00387067012392268	0.226194529653827	0.133652069499438	-0.137864875210498	-0.0231022267704608	0.148792629157507	0.21006194672385	-0.315393783204585	0.251349249298752	0.0893791687032559	0.189290168582364	-0.0696914447902616	-0.000200364856203509	-0.0366620254031606	0.186260794301341	-0.0619117979409684	-0.02627952665729	-0.243624474100818	0.118960515609793	0.145748523637044	0.110599853333194	0.188107639275633	-0.14510693152413	0.245112639561412	0.050332906163599	-0.345417171484142	-0.162312466478146	0.287840328620462	0.278722640971388	0.303953811780235	-0.114049680769985	-0.0524668591766773	0.0522444797175422	0.328210964339592	0.00516338683467732	0.0330779360627486	-0.19733708545259	0.101812427674115	-0.21620001950663	0.103455208280003	-0.192148125579406	-0.0198997165594826	-0.156470995135687	-0.195497207842942	-0.0207411677182803	0.0634242283087343	0.0971430025325311	-0.3355146585627	0.289776652499471	-0.156376931226278	-0.05774110594661	-0.0512144191552505	0.0839506294297618	-0.175471301276463	0.107261387746452	-0.17429237886843	0.224548975169686	-0.308237364639505	-0.138542265877177	-0.387504750002729	0.0632019829169139	0.344508528193685	0.0919634149775923	0.210670926304877	-0.0198345123572305	-0.00431068358490662	0.187266260614773
g__Acidovorax	0.0939515275750702	1	0.0194623036081698	0.0552528972760534	-0.0317486590698865	-0.0488506552316183	-0.150053317346002	0.121188016447653	-0.0704205273459264	-0.0367281398574478	-0.0231440406352029	0.449837147658342	0.0796051505096067	0.18316329477793	-0.115589322726736	0.0174162733558737	0.0188064338972467	-0.222233634248956	0.240557709691239	0.00873124005030578	-0.0705614536862226	-0.12447716075512	0.0933286096198628	-0.159977589400737	0.440525972885292	0.363355505074284	-0.0330803753047043	-0.0650744284516623	-0.173770628879115	-0.183783529194526	0.0170006789382222	0.260128225655133	0.0339447444959347	0.00881978693248393	0.0364476115453009	-0.177985798867027	0.13390144804843	0.149345985795379	-0.286943625348523	-0.13701767500102	-0.12035812195612	-0.167697342787172	-0.160572872485481	-0.154295053007024	-0.080342509395085	-0.0960800967877956	-0.00967403757633736	0.310808602077519	-0.204490381993897	-0.330126962025002	-0.0478119871712634	0.0161551659529474	-0.0348560387662921	-0.0136252231405387	-0.203630819031461	-0.146960368499346	0.0583789778459514	0.385233591716613	-0.232447231561471	-0.0657209128117975	0.159720655353572	0.0395942899693808	-0.183588631739741	-0.252311817091679	-0.189707920802158	-0.247634709704488	-0.071566494016058	0.0583711588663239	0.029084013950232	0.144682536695159	-0.0546688944125228	-0.0910892079992312	0.141155532951381	0.176042844730541	0.0614062620238667	0.143035261461869	0.0986305986486369	-0.033620986545986	-0.147440657431883	-0.00311549753483245	0.184023112515309	-0.00415595222271487	0.38485283189106	0.231416780229386	-0.0956936244312248	0.246536885805201	0.330107351222165	0.331040468100183	-0.0876306203851767	0.00306719958820255	-0.402164879141345	-0.0990570431172942	0.0563338870872038	0.153398859334517	0.271013337605785	-0.234886740577976	0.0234370917691989	0.249382325621447	0.248479947063621	-0.119357995947719	0.0148268516102549	0.219562428047795	-0.0311518401199314	0.227240137473298	0.103995300445857	0.160549850018637	0.268290787855064	-0.0768980346141875	0.0313159593914495	-0.0858557890444828	0.422108305034855	-0.0586254156468189	0.135973412284384	0.225280758539351	0.0190691381863916	-0.160832489632586	0.102131505718928	-0.191384226092733	0.0598978286884688	0.0555282669747486	0.193992799327187	0.0375843115764569	-0.0355082015435675	-0.204454369687128	0.197864507538612	-0.000449869118376255	-0.175675763892452	-0.16717102704809	-0.136671972482656	0.030076225641329	-0.166222003723345	0.299299849783855	-0.0444454122283497	0.0317626658068054	-0.0124819478137093	-0.151703900073094	-0.293011600829715	-0.00219828539228421	0.289527695106503	-0.200092477330076	0.323526575219212	0.0241810865874777	0.208141142747656	0.104263657043994	0.0241848577383875	-0.173330799557241	0.0341843339084489	-0.0944555357431793	-0.0143858463133642	-0.0903071191988141	-0.0954980194395088	-0.0501501672378166	-0.0899585985364159	0.281913844662101	0.215481884591444	0.0348050994113634	0.0171624727884661	0.11880593443291	0.212329003543254
g__Acinetobacter	0.0759000838173941	0.0194623036081698	1	-0.121763545231607	0.0999617438768515	-0.267121079414447	0.317559208713644	0.0350002061741468	-0.438974650445771	-0.455339245231547	0.00527963299317976	0.0787641881420388	0.346641800610019	-0.0954066985811785	-0.585352544572069	-0.188812944530255	-0.317962060902634	0.223579486828587	-0.205058657526448	-0.230339685559401	-0.500757639177933	0.00586949423947051	-0.331567893492598	-0.238315843857328	0.162183744229226	0.104550294767866	-0.212289717204954	0.0630701333342992	-0.0708451315926598	0.261211698226091	-0.0472063710402705	0.0600062289740725	-0.00117816696095801	0.28554641090235	0.313782585940487	0.0856417427003207	-0.319494928713386	0.00958337757348139	-0.075829775322872	-0.327948360414738	-0.217569450040744	0.170081156388517	0.0710205924199075	-0.458082640140093	-0.0761987562645273	-0.0866181453382899	0.165680885667385	0.146922550930547	0.0686371311667847	0.209693958856399	-0.116143565567112	0.157075248599413	-0.279654228268421	0.0308873332926249	-0.3615802056364	0.180637153943716	0.0968478202712413	0.128858744705242	0.0696690622473713	0.323933599486519	0.0330870151412821	0.311452519243045	0.192422058886156	-0.236943542536214	-0.0685413363184206	0.00364562451400009	-0.236892315683596	0.491911131080082	-0.33032266657434	-0.374999504102593	0.0135281056868292	-0.037650672267488	-0.180117366776579	-0.153458737921368	-0.216101902601885	0.140111405586805	0.187896381128597	0.410684099590482	-0.165400002318033	0.0606441091203769	0.072914393992087	-0.518702117702003	0.219187436149502	0.167456828582252	-0.233883875787333	0.157281764749915	0.0377550860271071	0.0412459209302977	-0.428686833140713	-0.284923368417232	-0.277944813020111	-0.0648435862971693	0.193207617358497	0.176291297384792	0.185932869416557	0.0370865579285128	0.538633925161405	0.21479783324447	0.405225005601807	0.0166345047329304	0.00723333528510164	0.000446891264198892	-0.079103912484228	0.393978883773844	-0.163577600191817	-0.0170250889339084	0.419750615059547	-0.117479061261805	-0.00442842289775144	-0.222746738288765	-0.0258169639468222	-0.344903571045375	-0.217594686542537	-0.0397140156887503	0.472302664936543	0.0997408363879723	-0.00182040663150691	-0.0381421933679331	-0.155249115953306	0.163072109261445	0.0824110391539016	-0.100347270974599	0.116569560165045	-0.307768023322711	-0.0741635219799652	-0.149191442403976	0.245055055502446	0.057948152499045	0.00177470002554806	-0.0116588731470061	0.0465380690846184	-0.142814783957352	0.0831968093939665	0.00902749004871863	-0.289789085903197	0.1451333649194	-0.187994316628657	0.324465487968641	-0.0533630514419275	-0.00775551709197874	0.0956187841953531	-0.205140602211967	0.419870697603432	-0.0739495956662786	-0.094942785510673	0.125526706727834	0.0274728472099167	0.106239942040901	-0.015823403140566	0.0874105531327166	0.0943205179822753	0.0265444634655805	0.304618729091618	0.253585020865584	0.352968907601263	-0.00881717454471371	0.0309189441860651	0.321383589611688	0.0333828717163626
g__Actinobacillus	-0.0212782588080697	0.0552528972760534	-0.121763545231607	1	-0.0714220441154427	0.31148277243823	-0.172599885744687	0.378389819817367	-0.295224072945119	0.250114675661475	0.189966842119701	0.22281283694406	-0.259744594878633	0.13153747290073	0.112314836581499	0.15405687014962	-0.186526997192829	-0.129317666705429	0.373199658364449	-0.166923878631739	0.112181533633695	0.116706759910919	-0.269352670344045	0.0224975251779463	-0.0889474947145663	0.157925239723441	0.145153791357464	0.380941048479271	0.0808726254768648	-0.229371899524864	-0.16380853966255	0.236800518933795	0.314251245001473	-0.11859261997107	0.140933712348845	-0.467674692931006	0.34787877157234	0.263504319564666	-0.128110306806454	0.424178434173914	0.161397487282857	-0.0906343543060961	-0.0523178501156972	0.413438263430327	-0.542982194927696	0.107523157046535	0.238620205629706	0.0361202925004743	-0.458239087149256	-0.166289001354673	-0.360771697595589	0.290773987646954	-0.3552344038252	-0.192840605435264	-0.104269218483345	-0.0838217997721241	-0.00901509010514908	0.47620497564796	-0.473695716857511	0.0827289820367918	0.144833549222432	-0.100761876831151	-0.244624304218101	-0.199802997881051	-0.33971865968454	-0.0737186388359026	0.442463930702051	0.0761255888523787	-0.157076232018229	-0.121767851678439	0.102512278505935	0.014882920093508	-0.170387366047229	-0.161753999450455	-0.146746966851023	0.381591248580895	-0.023971261404785	-0.134092073944543	0.399410515846361	0.363700124131183	0.13359359525285	0.0616040030751048	0.0758166840917566	-0.0860770786770226	0.159542328602976	0.0269432942169957	0.423646808809307	-0.0171764715144031	0.185532939332452	0.298028334930014	-0.014005641520722	-0.286816202934979	-0.0143717600868321	-0.0874909568514288	0.0280806373048272	0.0125151119802721	-0.153291069306924	-0.079975568263047	-0.202656621614622	-0.690535235010699	0.134579139635708	-0.040406158029333	0.0818597492206749	-0.172584058845519	0.185835786795357	-0.101933258961818	0.042743140714308	-0.0997513083742736	0.0555441336243661	-0.104940121140462	-0.0614957468890749	0.149390486754325	0.180479872908121	0.408023406785334	-0.257181164159978	0.10590489004416	0.300572390340118	-0.491998179422769	0.076660027076163	0.118908170834377	-0.156975079532537	0.135781672177486	-0.0678471018412477	-0.166501105291856	-0.122729426163046	0.117805038302873	0.138506426439835	0.0742342767188219	-0.543707223646287	0.168880444113042	-0.567048904787724	-0.00770392118537621	-0.0624806882775177	0.00780641020599662	-0.329815127961946	-0.136176353634841	0.0652030100621278	-0.219393321963492	-0.0559739120139316	0.0985724997971982	0.00129848356805242	0.0223002519478562	0.135143785335812	-0.157419727511559	0.387450894906054	-0.0346589363647976	0.191693433449375	-0.380981201276541	0.320200262660225	-0.483998139117099	-0.037524125318397	-0.265737858611514	-0.00505394223225422	-0.057391601557187	-0.114756675402612	0.446024924402467	-0.212454816438033	0.291065662428106	-0.0151456036448141
g__Actinomyces	-0.152659411203841	-0.0317486590698865	0.0999617438768515	-0.0714220441154427	1	-0.19983962239707	-0.00924140794638047	-0.0454717108113362	-0.0302137196120739	0.0631343506061814	-0.198839364189852	0.0245602737748518	0.009719220800481	-0.37946220529487	0.184297105113065	-0.351905970986976	0.303874374155373	-0.304088376266726	-0.281960893410727	0.403600866055364	-0.520238009320601	-0.0110624298881211	0.49904348827232	-0.0843561513868325	0.0930434765247878	0.207768929107816	-0.154945765915852	-0.172056364409557	-0.189811336878694	-0.229489779648007	0.00685472850009269	-0.17408088029318	-0.289410914525333	0.0946539770034861	-0.119843657617128	0.241188373716817	-0.402490001939574	-0.366656113248373	-0.198154623786807	0.182420236452598	-0.231706858207154	-0.261500367065737	-0.244852617824324	-0.272127839232838	0.384493264812765	-0.389788524656799	-0.278930473577374	0.185402146618953	0.274221106878281	0.0604280793092833	0.402996205272145	0.197518653705404	0.192067121809649	-0.106429145868133	0.0557576608940891	-0.182907391367776	-0.166926718548463	0.0891080816994863	0.332916086444023	-0.212685220911485	0.393380348194077	0.206662052281213	-0.3106128782143	0.313404231464811	0.0362424240151816	-0.431567622362508	0.0669446736452348	0.294231567574582	0.23442273987836	0.303033193949773	-0.42388120369627	0.234807367491971	0.490290002341594	-0.0211939278685744	0.317768364954735	-0.419999041727921	0.0504105909104225	0.114119517185055	-9.36977571032883e-06	-0.219608807214991	0.178280692860037	-0.0784235550836718	-0.0216086564881781	0.0834947132135281	-0.0779419974515701	0.0881417632772147	0.347491337888848	0.0770109980536975	-0.0977655542973219	-0.130244539745307	0.151971843627046	0.484874431563399	-0.0265536655128246	0.144750359021609	0.155919920685243	-0.340508490902703	0.174373349549549	0.254129857113275	0.0332886650675136	0.296275679281109	-0.459289421292259	0.0885430748574329	-0.250581798720279	0.07718109001949	0.351350545592655	-0.000117614656289442	0.204415250123073	-0.0955115193145945	-0.485697748538629	0.350030433570066	-0.181042151858764	-0.208932400645375	-0.556658321147964	0.126296338475039	0.104038346529108	-0.0351358266930565	-0.444964370119547	0.357338586516224	0.346707168571927	-0.197216990414608	-0.378382995996882	-0.357134321701316	0.470256707552344	0.0798100266415891	0.435058096943967	-0.295697095469155	-0.0995459466071079	0.468059424416632	0.359108965168033	-0.415276424074531	0.11939696126084	-0.16626717229199	-0.35114850380739	-0.300076796370765	0.304104144186064	-0.227182260402907	-0.0922092189741637	0.540876197992619	0.181132865536307	-0.278975433009252	-0.00896158965819868	0.153768034534304	-0.0796167440682952	-0.093974380192052	-0.416308299957968	-0.275402419289353	-0.492496266461891	0.387578389879488	-0.284527330247943	0.380972788440672	-0.0967122961691638	0.476927095852884	-0.342143324884214	0.0925746261952588	0.266934905554077	-0.146757673167854	0.425509691142676	-0.0433730231470457	-0.335014368994866
g__Adlercreutzia	0.294748273805164	-0.0488506552316183	-0.267121079414447	0.31148277243823	-0.19983962239707	1	-0.18884973239791	0.151173623304193	-0.306520377758848	0.503018852252078	0.0784322791322666	0.0419064805717998	-0.173201718389418	0.212639003920305	0.447466634400581	0.500629305865221	-0.145435585486717	-0.150192706616309	0.323388596567516	-0.0937903891448986	0.152052900142602	0.241605133602944	-0.158185802789655	-0.108499664405688	-0.158638613465644	-0.141722105207911	0.00902237030712225	0.102162690204804	0.107074912650051	-0.0691878260438174	0.196306241199395	0.132460879916622	0.0850613948371027	-0.257858307045983	0.103594270283681	-0.433334264051009	0.33668307704961	0.0892301639439883	0.0519077771986196	0.278399811417304	0.225965818720336	-0.0371432670314882	0.140418600695607	0.326329943761836	-0.26720633392173	0.217128572459653	0.276259436075983	-0.105819748796657	-0.411121440375821	-0.0607209976962467	-0.267420522122942	0.115155992512379	-0.36414920836579	-0.15686754714673	-0.0430825321349333	6.45808533863493e-05	0.0660903011279358	0.11203570487477	-0.411752382052186	-0.0756334626856297	-0.285926502614049	-0.181254168657948	-0.0552233664129466	-0.0204202095706365	-0.194154053391806	0.0487815427656075	0.219714037786611	-0.106218948495654	-0.140041843559851	-0.236735616060941	0.0941307409937648	-0.138701390628569	-0.164258871118483	-0.211402843181813	-0.194184630630102	0.312683875154231	0.0159911915039518	-0.159595267291692	0.0212257745342119	0.201936934847798	-0.0936259520325883	0.441532778585011	-0.0294728394094085	-0.173008274594099	0.130703478112965	-0.0370549821119104	0.0921846226454723	-0.127617646850696	0.071151819982714	0.641723440700084	0.108529393627068	-0.352959335607457	0.042964967929945	-0.153794939754897	-0.201859120097259	0.00778816579080963	-0.323763391433424	-0.142481449083646	-0.129613475143134	-0.453144203558871	0.167148186165817	-0.138729449937933	0.354290060475296	-0.389690004620655	-0.0573262449083864	-0.188007743723619	-0.01382304307358	0.128920962995896	0.111492516241998	-0.115996548140202	0.0744191122329478	0.371113722005864	0.225385848726129	0.365566099766985	-0.267752510898589	0.331763512100195	0.140359064017004	-0.354979776340632	-0.253756624038699	0.316295336181607	0.189906237029904	0.109581880241181	-0.0758826739621522	-0.0139575991284265	-0.301582380211704	0.454675603632678	0.172349036899415	0.0608059680535466	-0.335807592789388	0.209506626658145	-0.421537845601593	0.0668860365593063	0.0116979679279076	0.0914412806499462	-0.200559237512543	0.0141858976855523	0.0771383001632381	-0.235680035628374	0.0839657319681287	0.0555532103476243	0.0097260070451559	0.0139317345548244	-0.185675831795726	-0.162316707591239	0.175638534427968	-0.146260589436856	0.154298535792553	-0.399425892538654	0.0886273051140379	-0.346792980819095	-0.0013387383837032	-0.30812505840687	-0.037472558754859	-0.0749117787080888	-0.13286606166006	0.313274670347791	-0.181676479114376	-0.0979898978251618	0.00800439192716186
g__Aerococcus	-0.107102919166717	-0.150053317346002	0.317559208713644	-0.172599885744687	-0.00924140794638047	-0.18884973239791	1	-0.239214253488578	0.00715203332302906	-0.362815726793607	-0.216463700313252	-0.0547077101609137	-0.106116073637843	-0.133294467758113	-0.31877741100581	-0.204376968330435	-0.252954074548474	0.475578737562612	-0.654030405315161	-0.330416574334935	-0.112182923242142	-0.242083778574286	-0.323183874679125	0.196342430045307	-0.0967682160529952	-0.0553195420732062	0.0583519249000663	0.0550588847057229	-0.253526266922841	0.527809281309875	-0.253722709012501	0.0362193658260048	-0.195970158325956	0.505234626580905	-0.15479569015958	0.171647183834474	-0.295723665049323	0.224497324244618	0.387026123447199	-0.196967591699799	-0.381799585743763	0.49337614287163	0.391273824332233	-0.420440907384666	0.117649946587744	0.112448031434802	-0.142980527545004	-0.085171484145507	0.13300473298487	0.250888352932072	-0.224935656028508	-0.0760611430523119	0.198940992336429	0.28310523166312	-0.170794286872459	0.612043444094183	0.528613358206581	-0.157385250208231	0.159913781989848	0.338075083327665	-0.0280749930497849	0.473190105518269	0.605835826016587	-0.147414954642329	0.0234155753821517	0.393676530477246	-0.0618774532395904	0.231736902424319	-0.06514495528243	-0.28460880244122	0.274411515484297	0.000192027687790194	-0.272001428942565	-0.0411314683390093	-0.217184732788077	-0.266041379611571	-0.272907136696698	0.462288669087721	0.0283432184679821	-0.270562744016351	-0.0185368061983596	-0.348827719144135	-0.0596587720629408	0.214645700986712	-0.308488371217985	0.00332587836213344	-0.176269714728049	-0.131997110063613	-0.232394509146237	-0.271288198569429	0.296680508515539	0.0735398179121198	0.0840294243477924	-0.0322214461241053	0.0422186481786909	0.505090485994587	0.597650946242197	0.10993997923351	-0.206310969932763	0.132089184281843	0.0330626803721613	-0.032540080289015	-0.184117558604587	0.291976498415798	0.0276971480134309	0.0805795296166548	-0.0605408723108744	0.0775309014809858	-0.277577218760338	-0.25043502725498	-0.0696284581321638	0.261928253781328	-0.184194063719071	-0.306586431208446	0.44988443846234	-0.258250276718673	-0.125964353620388	0.0662599131704959	-0.340871146770941	-0.216605418856793	-0.148518356062061	-0.00359229090906409	-0.0404266551573366	0.0934410664089647	-0.102109864893692	-0.11760295218996	-0.228950490783504	-0.341064580416839	0.215334400287148	-0.140067730883049	0.00315966275869439	-0.219196991149974	0.472268384771311	0.257937301426292	-0.370074217530017	0.613097021885624	0.0625984653773922	0.294648101904857	-0.0362584584325991	0.384131740636065	-0.147153063426845	-0.0282927333329851	0.141445689556187	-0.189293713117403	-0.322217139918725	0.526078016507089	-0.157971988235392	0.306217983274019	-0.00146100700722264	0.13315489214226	0.211501185711313	-0.00843693205341352	0.267358554460427	0.0748394692417941	0.0364299573025964	-0.223443310807584	-0.251969038998082	0.153944086956888	0.00621403463263341
g__Aggregatibacter	-0.0526872346597573	0.121188016447653	0.0350002061741468	0.378389819817367	-0.0454717108113362	0.151173623304193	-0.239214253488578	1	-0.282665037169102	0.129369800258085	0.387360848483343	0.184961938881203	-0.0917161466927478	0.146061099861281	-0.105200344544325	0.140309988940771	-0.135767242630902	-0.0693804051753021	0.297420465915218	-0.227712183954936	0.139259071350143	0.310639569923833	-0.0299104451024131	-0.112544417603208	0.141589100718252	0.132601394409677	-0.138713689838223	0.00292697282509808	0.353648556359659	-0.365465727293349	0.148362101103271	0.590160036662132	0.320407828599562	-0.216002755002109	-0.0332470378632627	-0.314813527723017	0.201389467192091	-0.00406105258966582	0.0121452223357655	0.102685795369408	0.0400913982223131	-0.169669393024715	-0.121080991354839	0.263079800603311	-0.588482975675048	0.00439787783033899	0.140407827783073	0.0894195496379967	-0.33000648707159	-0.151774516697983	-0.178008152325815	0.58092463723871	-0.345505377197176	-0.240443682488569	-0.174030858346148	-0.203769876772327	0.0970678059904387	0.410020490592754	-0.348934998290459	-0.171009001261661	-0.00145054280591902	-0.272004091827368	-0.253380247301392	-0.0614181304460934	0.0818983852564265	-0.129040336605753	0.404754425036902	0.130131445623602	-0.134818464110824	-0.141330710260747	-0.101540678455115	0.472168147369946	-0.196682043999855	-0.10866883142132	0.110553335184733	0.315714769181713	0.33382427898827	-0.200891634392163	0.576722316466461	0.172509791123094	0.193451366106106	0.00205638999956233	0.261541888576457	0.0861876961558018	0.0995309358323003	0.28409223350651	0.437369150829881	0.224997298368736	-0.04395420212666	0.369132712899945	-0.209265479954969	-0.380265142324751	-0.0398347549352032	0.295835973356852	0.259262767891102	-0.24111466954751	-0.328914478670326	-0.00063290613453227	0.146094463330555	-0.388394508418287	0.0468847899466264	0.00507407723607167	0.00137518135881187	-0.241443704636936	0.092890659040485	-0.0815288939606667	0.062819399079545	-0.276560302586698	0.0698447340191466	0.0438160217131649	-0.0710981257496054	-0.0605142596132467	0.0340496578943974	0.0342682163390458	0.109151837728251	-0.118683011574073	0.258968150291353	-0.307678226300572	-0.161145453856666	-0.0222069538952801	0.0566607388252713	0.113602480988907	-0.205743882407599	-0.247444505432862	-0.0136629478516786	-0.025580797245106	0.226433550846696	0.172126304236192	-0.607264476818053	0.176508753857154	-0.536898054955424	0.0475160901199241	-0.155864036103341	-0.0476680776783176	-0.213475177580827	-0.231051023237172	-0.142052996680991	-0.385684606827947	0.0738272573716374	0.182278949033428	0.248029755227676	0.100631380019105	0.039094284790668	-0.0596923385337779	0.080460615799954	-0.173133288708395	0.25737549104893	-0.603556651926276	-0.0229711698908663	-0.201783772781963	-0.0983669793422023	-0.243064281413368	-0.00613034345505022	0.0969738024782522	0.0920359882967662	-0.189234521843279	-0.261338072701645	0.568763259456064	0.118672668002105
